file	line	bytes	tag	action	reason
scripts/build-content.mjs	120	470	CONTRACT	rewrite	why it is not in the build product
scripts/build-content.mjs	142	72	CONTRACT	keep	why absence is the honest answer; one line already
scripts/build-content.mjs	147	1564	CONTRACT	rewrite	why one owner, why a Date, why explicit midnight and why null is real, with its citation
scripts/build-content.mjs	181	1711	CONTRACT	rewrite	why markdown, why rendered here and why the resolver refuses; the section citation goes to the history document
scripts/build-content.mjs	266	22	CONTRACT	keep	type annotation only; kept
scripts/lib/wrangler-surface.mjs	1	852	CONTRACT	rewrite	what it enumerates and the two deliberate omissions; the move and its date go to the history document
scripts/lib/wrangler-surface.mjs	21	121	CONTRACT	rewrite	what it converts; one line already
scripts/lib/wrangler-surface.mjs	26	579	WHY	rewrite	why the weak stripper and why weak is enough; the measurement date goes to the history document
scripts/lib/wrangler-surface.mjs	45	709	CONTRACT	rewrite	one table so the two readers cannot disagree, and what the settings string omits
scripts/lib/wrangler-surface.mjs	89	232	WHY	rewrite	why the dataset name is compared; one line
scripts/lib/wrangler-surface.mjs	100	231	WHY	rewrite	why the service name is compared; one line
scripts/lib/wrangler-surface.mjs	111	788	WHY	rewrite	the key that differs and why restrictions are settings; the dates and the widening go to the history document
scripts/lib/wrangler-surface.mjs	151	188	CONTRACT	rewrite	what it returns; one line already
scripts/lib/wrangler-surface.mjs	159	34	CONTRACT	keep	type annotation only; kept
scripts/lib/wrangler-surface.mjs	165	1942	CONTRACT	rewrite	why it exists, the three shapes, and the one key that matches none; the plant, the dates and the widening go to the history document
scripts/lib/wrangler-surface.mjs	203	18	CONTRACT	keep	type annotation only; kept
scripts/lib/wrangler-surface.mjs	214	18	CONTRACT	keep	type annotation only; kept
scripts/lib/floor.mjs	1	2941	CONTRACT	rewrite	what it owns and why it returns a string; the drift measurement, the ruling and the worked example go to the history document
scripts/lib/floor.mjs	58	270	CONTRACT	rewrite	one owner for the spelling, and the anchoring constraint
scripts/lib/floor.mjs	65	1232	WHY	rewrite	why the gate is two segments and not a greedy run; the sha, the dates and the discovery go to the history document
scripts/lib/floor.mjs	90	709	CONTRACT	rewrite	the parameters, with the why-belongs-to-the-site rule kept
scripts/lib/floor.mjs	105	314	WHY	rewrite	why NaN reads as a breach; one line
scripts/check-media-axes.mjs	1	2070	CONTRACT	rewrite	the boundary, the derivation and the fail-closed rule; the defect, its production measurements and the dates go to the history document
scripts/check-media-axes.mjs	47	83	CONTRACT	keep	type annotation only; kept
scripts/check-media-axes.mjs	60	234	CONTRACT	rewrite	what it blanks and why length is preserved
scripts/check-media-axes.mjs	102	153	CONTRACT	rewrite	what it returns; one line already
scripts/check-media-axes.mjs	135	215	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-media-axes.mjs	158	315	NUMBER	rewrite	the scope rule and where the number came from; the measurement date goes to the history document
scripts/check-media-axes.mjs	174	272	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-media-axes.mjs	184	522	WHY	rewrite	why helpers are followed and why by shape; the first run's false accusations go to the history document
scripts/check-media-axes.mjs	199	395	WHY	rewrite	why the parameter list is stepped over; the named example goes to the history document
scripts/check-media-axes.mjs	229	201	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-media-axes.mjs	240	216	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-media-axes.mjs	258	295	WHY	rewrite	what a spread covers and what the plant exercises
scripts/check-media-axes.mjs	288	460	NUMBER	rewrite	how it was measured and why the slack; the date and the arithmetic mistake go to the history document
scripts/apply-config-ids.mjs	1	3470	CONTRACT	rewrite	what it patches, why not the whole file, and the five refusals; the dates, the secret's history and the panel symptom go to the history document
scripts/apply-config-ids.mjs	73	43	CONTRACT	keep	type annotation only; kept
scripts/apply-config-ids.mjs	79	235	CONTRACT	rewrite	what the list is and what a change to the example does
scripts/apply-config-ids.mjs	115	1169	WHY	rewrite	why the needle carries the key; the dates, the stopped deploy and the control go to the history document
scripts/apply-config-ids.mjs	140	81	CONTRACT	keep	what the list is; one line already
scripts/apply-config-ids.mjs	168	191	WHY	rewrite	why the count comes first; one line
scripts/apply-config-ids.mjs	193	170	WHY	rewrite	why the read-back; one line already
scripts/check-uptime.mjs	1	2062	CONTRACT	rewrite	the boundary, the three-way comparison and the fail-closed rule; nothing here is dated
scripts/check-uptime.mjs	65	80	CONTRACT	keep	type annotation only; kept
scripts/check-uptime.mjs	75	75	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-uptime.mjs	97	58	CONTRACT	keep	type annotation only; kept
scripts/check-uptime.mjs	109	226	WHY	rewrite	the scope rule; one line
scripts/check-uptime.mjs	128	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-uptime.mjs	142	73	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-uptime.mjs	144	390	WHY	rewrite	why by id and which direction matters; the measured window goes to the history document
scripts/check-uptime.mjs	158	21	CONTRACT	keep	type annotation only; kept
scripts/check-uptime.mjs	193	38	CONTRACT	keep	trailing note; one line already
scripts/check-uptime.mjs	210	482	WHY	rewrite	why the reads are counted and how it pairs with the floor
scripts/check-uptime.mjs	227	453	NUMBER	rewrite	how it was measured and why a little under; the shape of the two monitors goes to the history document
scripts/check-uptime.mjs	237	360	NUMBER	rewrite	why this is the slackest legal value; the dates, the first value and the tier accident go to the history document
scripts/check-uptime.mjs	249	875	WHY	rewrite	why exitCode and where exit is still safe; the measurement, its date and the libuv assertion go to the history document
scripts/lib/colophon-facts.mjs	1	2418	CONTRACT	rewrite	why a module, and why it is not derived; the shipped defect, the crash and the ship window go to the history document
scripts/lib/colophon-facts.mjs	49	404	WHY	rewrite	why element-delimited; the named substring case goes to the history document
scripts/lib/colophon-facts.mjs	61	1095	CONTRACT	rewrite	what it reads and the two matching constraints; the status-label defect and its date go to the history document
scripts/lib/colophon-facts.mjs	92	18	CONTRACT	keep	type annotation only; kept
scripts/lib/colophon-facts.mjs	101	18	CONTRACT	keep	type annotation only; kept
scripts/lib/colophon-facts.mjs	103	18	CONTRACT	keep	type annotation only; kept
scripts/lib/colophon-facts.mjs	109	333	CONTRACT	rewrite	why the sentences and why the same constant; the crash goes to the history document
scripts/lib/colophon-facts.mjs	118	372	CONTRACT	rewrite	identical treatment to the section above; the ship-window history goes to the history document
scripts/lib/colophon-facts.mjs	127	18	CONTRACT	keep	type annotation only; kept
scripts/lib/colophon-facts.mjs	132	521	WHY	rewrite	why it fails closed and why it is kept beside the test
scripts/build-katex.mjs	1	2143	CONTRACT	rewrite	the two reasons it is derived, where the output lives and the byte comparison; the measured file counts and the date go to the history document
scripts/build-katex.mjs	53	74	CONTRACT	keep	what the file is; one line already
scripts/build-katex.mjs	56	76	CONTRACT	keep	what the marker separates; one line already
scripts/build-katex.mjs	59	65	CONTRACT	keep	read rather than restated; one line already
scripts/build-katex.mjs	67	613	WHY	rewrite	why anchored on the format keyword and why a sourceless face is left alone
scripts/build-katex.mjs	89	246	CONTRACT	rewrite	what it returns; one line already
scripts/build-katex.mjs	97	59	CONTRACT	keep	what the set holds; one line already
scripts/build-katex.mjs	99	102	CONTRACT	keep	what the list holds; one line already
scripts/build-katex.mjs	116	322	WHY	rewrite	why the rewrite runs over the whole sheet
scripts/build-katex.mjs	130	236	CONTRACT	rewrite	why it is exported; one line already
scripts/build-katex.mjs	171	320	WHY	rewrite	why appended and why read from their own file
scripts/build-katex.mjs	182	67	CONTRACT	keep	what it hashes; one line already
scripts/build-katex.mjs	189	241	WHY	rewrite	why replaced rather than merged
scripts/build-katex.mjs	206	205	WHY	rewrite	both directions; one line
scripts/build-katex.mjs	224	316	WHY	rewrite	why pathToFileURL; the host measurement goes to the history document
scripts/lib/diagram-audit.mjs	1	2277	CONTRACT	rewrite	the two callers, what reachability means and why the cascade clause; nothing here is dated
scripts/lib/diagram-audit.mjs	45	57	CONTRACT	keep	what the set holds; one line already
scripts/lib/diagram-audit.mjs	60	216	CONTRACT	rewrite	why currentColor is included
scripts/lib/diagram-audit.mjs	75	409	WHY	rewrite	why brace depth and not a split
scripts/lib/diagram-audit.mjs	87	56	CONTRACT	keep	type annotation only; kept
scripts/lib/diagram-audit.mjs	111	163	CONTRACT	rewrite	what it returns; one line already
scripts/lib/diagram-audit.mjs	118	57	CONTRACT	keep	type annotation only; kept
scripts/lib/diagram-audit.mjs	127	527	WHY	rewrite	what fail-closed by construction catches; the emitted forms go to the history document
scripts/lib/diagram-audit.mjs	151	270	CONTRACT	rewrite	what it audits against; one line already
scripts/lib/diagram-audit.mjs	160	23	CONTRACT	keep	type annotation only; kept
scripts/lib/diagram-audit.mjs	172	202	CONTRACT	rewrite	section marker plus why the rules are kept
scripts/lib/diagram-audit.mjs	176	70	CONTRACT	keep	type annotation only; kept
scripts/lib/diagram-audit.mjs	198	146	WHY	rewrite	fail-closed direction; one line already
scripts/lib/diagram-audit.mjs	215	219	CONTRACT	rewrite	what it answers; one line already
scripts/lib/diagram-audit.mjs	234	274	CONTRACT	rewrite	section marker plus the defs rule
scripts/lib/diagram-audit.mjs	240	27	CONTRACT	keep	type annotation only; kept
scripts/lib/bash.mjs	1	3039	CONTRACT	rewrite	the candidate order, why a walk, and the proof-by-running rule; the defect, its date and the measured paths go to the history document
scripts/lib/bash.mjs	60	241	WHY	rewrite	why forward slashes; one line
scripts/lib/bash.mjs	68	69	CONTRACT	keep	what the limit bounds; one line already
scripts/lib/bash.mjs	71	66	CONTRACT	keep	type annotation only; kept
scripts/lib/bash.mjs	74	113	CONTRACT	rewrite	what it returns; one line already
scripts/lib/bash.mjs	80	179	WHY	rewrite	why no shell; one line already
scripts/lib/bash.mjs	89	303	CONTRACT	rewrite	why deduplicated; one line already
scripts/lib/bash.mjs	99	49	CONTRACT	keep	type annotation only; kept
scripts/lib/bash.mjs	107	111	WHY	rewrite	why the walk terminates; one line already
scripts/lib/bash.mjs	122	26	CONTRACT	keep	type annotation only; kept
scripts/lib/bash.mjs	132	110	CONTRACT	rewrite	what it answers; one line already
scripts/lib/bash.mjs	144	337	WHY	rewrite	why memoised including the null
scripts/lib/bash.mjs	165	341	WHY	rewrite	why the candidates are in the message
scripts/check-d1-address.mjs	1	2165	CONTRACT	rewrite	what is refused and what is allowed, plus the two scan rules; the defect, the run id and the dates go to the history document
scripts/check-d1-address.mjs	57	78	CONTRACT	keep	read from its one owner; one line already
scripts/check-d1-address.mjs	60	255	CONTRACT	rewrite	why enumerated and argued
scripts/check-d1-address.mjs	67	37	CONTRACT	keep	type annotation only; kept
scripts/check-d1-address.mjs	78	23	CONTRACT	keep	type annotation only; kept
scripts/check-d1-address.mjs	82	77	CONTRACT	keep	type annotation only; kept
scripts/check-d1-address.mjs	113	526	WHY	rewrite	why two forms and which subcommands cannot match
scripts/check-d1-address.mjs	124	683	WHY	rewrite	where the boundary goes and why; the wrong counts and how it was caught go to the history document
scripts/check-d1-address.mjs	142	65	CONTRACT	keep	what the set holds; one line already
scripts/check-d1-address.mjs	153	298	WHY	rewrite	why preserveLines; one line
scripts/check-d1-address.mjs	169	307	WHY	rewrite	why the flag is read from the line
scripts/check-d1-address.mjs	192	367	NUMBER	rewrite	why the sites are counted separately from the floor
scripts/lib/pending-migrations.mjs	1	2131	CONTRACT	rewrite	what it is pure over, why it refuses and the three outcomes; the ship window, the migration and the dates go to the history document
scripts/lib/pending-migrations.mjs	45	83	CONTRACT	keep	what it matches; one line already
scripts/lib/pending-migrations.mjs	48	52	CONTRACT	keep	what it matches; one line already
scripts/lib/pending-migrations.mjs	51	215	CONTRACT	rewrite	why anchored on the prefix
scripts/lib/pending-migrations.mjs	59	245	CONTRACT	keep	the verdict shape; type annotation only
scripts/lib/pending-migrations.mjs	66	228	CONTRACT	rewrite	what it reads; one line already
scripts/lib/pending-migrations.mjs	75	228	WHY	rewrite	why a non-zero exit is not clean
scripts/lib/pending-migrations.mjs	89	616	WHY	rewrite	why the whole output is the scope and why an unscoped match is safe here
scripts/lib/pending-migrations.mjs	100	76	CONTRACT	keep	scope note; one line already
scripts/lib/pending-migrations.mjs	102	67	CONTRACT	keep	scope note; one line already
scripts/lib/pending-migrations.mjs	105	265	WHY	rewrite	why names win; one line
scripts/lib/pending-migrations.mjs	124	309	WHY	rewrite	which unreadable case is worth naming
scripts/lib/pending-migrations.mjs	141	329	WHY	rewrite	why the exact invocation; one line already
scripts/uptime-ensure.mjs	1	3124	CONTRACT	rewrite	why an external monitor, why two, and the idempotency and contact rules; the measurements, the ids and the dates go to the history document
scripts/uptime-ensure.mjs	91	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/uptime-ensure.mjs	99	213	WHY	rewrite	why active only; one line
scripts/uptime-ensure.mjs	105	49	CONTRACT	keep	type annotation only; kept
scripts/uptime-ensure.mjs	119	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/uptime-ensure.mjs	125	58	CONTRACT	keep	type annotation only; kept
scripts/uptime-ensure.mjs	130	21	CONTRACT	keep	type annotation only; kept
scripts/uptime-ensure.mjs	133	258	WHY	rewrite	why the contact travels with every write
scripts/uptime-ensure.mjs	154	45	CONTRACT	keep	from the response; one line already
scripts/uptime-ensure.mjs	161	214	WHY	rewrite	why only the compared fields
scripts/uptime-ensure.mjs	170	41	CONTRACT	keep	type annotation only; kept
scripts/uptime-ensure.mjs	194	267	WHY	rewrite	why resume is its own call; the API's refusal goes to the history document
scripts/uptime-ensure.mjs	215	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/uptime-ensure.mjs	232	220	WHY	rewrite	why sorted and newline-terminated
scripts/lib/mark.mjs	1	1427	CONTRACT	rewrite	the seam and why no path data is stated here; the deleted harness and the session history go to the history document
scripts/lib/mark.mjs	34	128	CONTRACT	keep	what everything else is derived from; one line already
scripts/lib/mark.mjs	40	303	WHY	rewrite	why resolved and why the light block
scripts/lib/mark.mjs	53	147	CONTRACT	keep	type annotation only; kept
scripts/lib/mark.mjs	58	796	CONTRACT	rewrite	how the brand paths are derived and the four fail-closed conditions
scripts/lib/mark.mjs	75	27	CONTRACT	keep	type annotation only; kept
scripts/lib/mark.mjs	87	167	WHY	rewrite	why the header crop; one line
scripts/lib/mark.mjs	113	1120	WHY	rewrite	why the viewBox is padded to the box; the measured letterboxing and its date go to the history document
scripts/lib/mark.mjs	149	597	CONTRACT	rewrite	why JSX-free and what satori does with the node; the version measured goes to the history document
scripts/build-stack.mjs	1	2484	CONTRACT	rewrite	what is derived, from which config, and what deliberately is not; the ruling, its date and the published-claims count go to the history document
scripts/build-stack.mjs	60	335	WHY	rewrite	why devDependencies are excluded
scripts/build-stack.mjs	76	259	WHY	rewrite	why the directory is read from the config
scripts/build-stack.mjs	90	446	WHY	rewrite	why a set rather than a comparison; the date and the miscount go to the history document
scripts/build-stack.mjs	101	503	WHY	rewrite	one definition, and why derived at all; the date goes to the history document
scripts/build-stack.mjs	120	98	CONTRACT	keep	why stable; one line already
scripts/build-stack.mjs	142	66	CONTRACT	keep	reconciled both directions; one line already
scripts/build-stack.mjs	152	158	CONTRACT	rewrite	what the version means; one line already
scripts/build-stack.mjs	166	65	CONTRACT	keep	what the entries are; one line already
scripts/build-stack.mjs	171	205	WHY	rewrite	why pathToFileURL; the Windows measurement goes to the history document
scripts/check-search.mjs	1	1008	CONTRACT	rewrite	the boundary and the paired-negative rule; the worked example goes to the history document
scripts/check-search.mjs	33	23	CONTRACT	keep	type annotation only; kept
scripts/check-search.mjs	36	88	CONTRACT	keep	type annotation only; kept
scripts/check-search.mjs	48	62	CONTRACT	keep	type annotation only; kept
scripts/check-search.mjs	57	78	CONTRACT	keep	why fixed; one line already
scripts/check-search.mjs	60	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	72	76	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	78	126	CONTRACT	rewrite	the negative and the ordering it forces; one line
scripts/check-search.mjs	86	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	99	54	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	111	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	119	223	WHY	rewrite	why this negative matters most
scripts/check-search.mjs	125	56	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	128	110	CONTRACT	rewrite	the negative and its ordering; one line
scripts/check-search.mjs	133	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	139	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	152	117	CONTRACT	keep	why everything is quoted; one line already
scripts/check-search.mjs	180	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	182	190	CONTRACT	rewrite	the property RRF exists for; one line already
scripts/check-search.mjs	196	98	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	206	110	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	213	420	CONTRACT	rewrite	section marker plus the pair of facts it pins; the live finding and its date go to the history document
scripts/check-search.mjs	232	159	CONTRACT	keep	what the parameter form renders; one line already
scripts/check-search.mjs	239	137	CONTRACT	keep	the negative; one line already
scripts/check-search.mjs	250	77	CONTRACT	keep	what an out-of-range number is; one line already
scripts/check-search.mjs	256	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-search.mjs	264	737	NUMBER	rewrite	what a loose floor cannot catch and how this one was measured; the old value, the dates and the sibling gates go to the history document
scripts/build-guidelines.mjs	1	2182	CONTRACT	rewrite	why the strip stays and the discard goes, what is dropped and why the cap is loud; the ruling, the quoted lines and the shipped defect go to the history document
scripts/build-guidelines.mjs	54	54	CONTRACT	keep	what the cap is; one line already
scripts/build-guidelines.mjs	57	68	CONTRACT	keep	what the floor separates; one line already
scripts/build-guidelines.mjs	60	267	CONTRACT	rewrite	why the order decides placement
scripts/build-guidelines.mjs	146	208	WHY	rewrite	why a design needle wins
scripts/build-guidelines.mjs	164	54	CONTRACT	keep	type annotation only; kept
scripts/build-guidelines.mjs	171	629	WHY	rewrite	why the singletons are described and why the mapping is hand-written; the quoted note and the redesign go to the history document
scripts/build-guidelines.mjs	186	287	WHY	rewrite	which sheet and what the wrong one would have sent; the rename and the date go to the history document
scripts/build-guidelines.mjs	195	198	WHY	rewrite	why hand-written; one line
scripts/build-guidelines.mjs	227	188	CONTRACT	rewrite	what it reads and why; one line already
scripts/build-guidelines.mjs	237	113	CONTRACT	rewrite	what it returns; one line already
scripts/build-guidelines.mjs	249	108	CONTRACT	rewrite	what it returns; one line already
scripts/build-guidelines.mjs	259	29	CONTRACT	keep	type annotation only; kept
scripts/build-guidelines.mjs	401	68	CONTRACT	keep	what the shortlist is for; one line already
scripts/lib/page-payload.mjs	1	1817	CONTRACT	rewrite	why derived, from which two sources, and what the walk cannot see
scripts/lib/page-payload.mjs	39	241	CONTRACT	rewrite	what it returns; one line already
scripts/lib/page-payload.mjs	46	23	CONTRACT	keep	type annotation only; kept
scripts/lib/page-payload.mjs	48	23	CONTRACT	keep	type annotation only; kept
scripts/lib/page-payload.mjs	50	769	WHY	rewrite	why an import is not a fetch and which component decides; the named module goes to the history document
scripts/lib/page-payload.mjs	79	565	CONTRACT	rewrite	cycle safety and why an unresolved specifier is skipped
scripts/lib/page-payload.mjs	94	26	CONTRACT	keep	type annotation only; kept
scripts/lib/page-payload.mjs	99	21	CONTRACT	keep	type annotation only; kept
scripts/lib/page-payload.mjs	112	161	CONTRACT	rewrite	what it resolves; one line already
scripts/lib/page-payload.mjs	132	337	CONTRACT	rewrite	why the order is the manifest's
scripts/lib/page-payload.mjs	146	69	CONTRACT	keep	why deduplicated; one line already
scripts/lib/page-payload.mjs	150	370	WHY	rewrite	why only @font-face
scripts/lib/page-payload.mjs	161	26	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	1	1123	CONTRACT	rewrite	why two phases, the token rule, what it checks against and the dash fixture
scripts/operator-roundtrip.mjs	34	69	CONTRACT	keep	what it is; one line already
scripts/operator-roundtrip.mjs	51	23	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	54	73	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	65	190	CONTRACT	rewrite	what it calls and the logging rule; one line already
scripts/operator-roundtrip.mjs	81	18	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	91	76	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	104	33	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	123	118	CONTRACT	rewrite	what it asks; one line already
scripts/operator-roundtrip.mjs	128	34	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	130	555	WHY	rewrite	why whole-document scope and why one loop
scripts/operator-roundtrip.mjs	141	33	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	149	66	CONTRACT	keep	scope note; one line already
scripts/operator-roundtrip.mjs	153	197	WHY	rewrite	why the search assertion is narrowed
scripts/operator-roundtrip.mjs	161	18	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	175	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	185	77	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	192	18	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	194	18	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	195	227	WHY	rewrite	what a second file in a save commit would mean; the artifact arc goes to the history document
scripts/operator-roundtrip.mjs	219	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	235	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	261	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	281	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	295	145	CONTRACT	keep	why the needle is a whole sentence; one line already
scripts/operator-roundtrip.mjs	298	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	318	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	345	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	367	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	369	197	WHY	rewrite	why concurrent; the measured sequential run goes to the history document
scripts/operator-roundtrip.mjs	375	37	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	377	37	CONTRACT	keep	type annotation only; kept
scripts/operator-roundtrip.mjs	384	76	CONTRACT	rewrite	section marker, rule padding cut
scripts/operator-roundtrip.mjs	386	126	WHY	rewrite	why the wait; one line already
scripts/check-llms.mjs	1	1704	CONTRACT	rewrite	the boundary, the three assertions and the fail-closed rule; the stale row, the drifted copy and the byte counts go to the history document
scripts/check-llms.mjs	51	83	CONTRACT	keep	type annotation only; kept
scripts/check-llms.mjs	64	26	CONTRACT	keep	type annotation only; kept
scripts/check-llms.mjs	74	130	WHY	rewrite	why bytes and an explicit decode; one line already
scripts/check-llms.mjs	79	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-llms.mjs	82	69	WHY	keep	the anti-vacuity rule; one line already
scripts/check-llms.mjs	96	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-llms.mjs	104	155	CONTRACT	rewrite	what shape is refused; one line already
scripts/check-llms.mjs	117	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-llms.mjs	126	125	WHY	rewrite	why retried once; the error code and the occurrences go to the history document
scripts/check-llms.mjs	150	18	CONTRACT	keep	type annotation only; kept
scripts/check-llms.mjs	183	426	NUMBER	rewrite	why slack of zero and why one floor covers both tiers; the measurement and its date go to the history document
scripts/check-llms.mjs	192	819	WHY	rewrite	what the binding is for and what is deliberately not checked; the wrong host goes to the history document
scripts/check-llms.mjs	236	384	NUMBER	rewrite	why named per branch even with one value; the two readings and their date go to the history document
scripts/ae-probe.mjs	1	2312	CONTRACT	rewrite	the question, the three fetches, the weighting rule and the observation boundary; the file and line references go to the history document
scripts/ae-probe.mjs	50	683	WHY	rewrite	why both are read rather than written here; the date goes to the history document
scripts/ae-probe.mjs	70	56	NUMBER	keep	stated rather than implied; one line already
scripts/ae-probe.mjs	73	56	NUMBER	keep	what counts as settled; one line already
scripts/ae-probe.mjs	100	142	CONTRACT	rewrite	what it runs; one line already
scripts/ae-probe.mjs	114	76	WHY	keep	why the echo is safe; one line already
scripts/ae-probe.mjs	127	139	CONTRACT	rewrite	what it returns; one line already
scripts/ae-probe.mjs	145	238	CONTRACT	rewrite	why the baseline settles first; one line already
scripts/ae-probe.mjs	165	174	CONTRACT	rewrite	what one fetch does; one line already
scripts/ae-probe.mjs	173	37	CONTRACT	keep	type annotation only; kept
scripts/ae-probe.mjs	183	186	CONTRACT	rewrite	what it waits for; one line already
scripts/ae-probe.mjs	240	28	CONTRACT	keep	type annotation only; kept
scripts/lib/decisions-volumes.mjs	1	2411	CONTRACT	rewrite	why the limit is read, why the highest number is the signal and why history is not checked; the volumes, the byte counts and the dates go to the history document
scripts/lib/decisions-volumes.mjs	47	114	CONTRACT	rewrite	why stated once; one line already
scripts/lib/decisions-volumes.mjs	51	153	CONTRACT	rewrite	what is matched and what is not; one line already
scripts/lib/decisions-volumes.mjs	55	147	CONTRACT	rewrite	what it returns; one line already
scripts/lib/decisions-volumes.mjs	61	277	WHY	rewrite	why anchored on the words; the two spellings go to the history document
scripts/lib/decisions-volumes.mjs	71	272	CONTRACT	rewrite	the returned shape; type annotation only
scripts/lib/decisions-volumes.mjs	99	321	WHY	rewrite	why reported rather than failed; the count goes to the history document
scripts/lib/decisions-volumes.mjs	106	304	WHY	rewrite	why the looser anchor; the counts it moved go to the history document
scripts/health-repair.mjs	1	2210	CONTRACT	rewrite	the two exit codes, why one re-poll and the token rule; the Windows measurement and the dates go to the history document
scripts/health-repair.mjs	51	21	CONTRACT	keep	type annotation only; kept
scripts/health-repair.mjs	56	85	CONTRACT	keep	what it renders as; one line already
scripts/health-repair.mjs	57	21	CONTRACT	keep	type annotation only; kept
scripts/health-repair.mjs	59	268	CONTRACT	rewrite	what the two fields mean; one line already
scripts/health-repair.mjs	66	21	CONTRACT	keep	type annotation only; kept
scripts/health-repair.mjs	66	21	CONTRACT	keep	type annotation only; kept
scripts/health-repair.mjs	66	21	CONTRACT	keep	type annotation only; kept
scripts/health-repair.mjs	87	209	WHY	rewrite	why the rule lives in the decision module
scripts/health-repair.mjs	93	77	CONTRACT	keep	the verdict is read; one line already
scripts/health-repair.mjs	109	47	CONTRACT	keep	what main returns; type annotation only
scripts/health-repair.mjs	153	569	WHY	rewrite	why a refusal abandons the rest; the date and the two refusals go to the history document
scripts/health-repair.mjs	186	161	CONTRACT	rewrite	what the re-poll adds; one line already
scripts/lib/d1-address.mjs	1	1735	CONTRACT	rewrite	the rule, why --local keeps the name, and the fail-closed direction; the defect, the run id and the dates go to the history document
scripts/lib/d1-address.mjs	38	682	WHY	rewrite	why self-contained and why run is still an argument; the call-site count goes to the history document
scripts/lib/d1-address.mjs	62	440	WHY	rewrite	why memoised and why it is safe
scripts/lib/d1-address.mjs	75	369	CONTRACT	rewrite	what it returns; one line already
scripts/lib/d1-address.mjs	89	311	WHY	rewrite	why the slice; one line
scripts/lib/d1-address.mjs	96	54	CONTRACT	keep	type annotation only; kept
scripts/check-volumes.mjs	1	2318	CONTRACT	rewrite	the tier limitation, the credential rule and what is not restated; the volumes, the byte counts and the sibling defects go to the history document
scripts/check-volumes.mjs	54	75	CONTRACT	keep	what the floor means; one line already
scripts/check-volumes.mjs	58	23	CONTRACT	keep	type annotation only; kept
scripts/check-volumes.mjs	61	73	CONTRACT	keep	type annotation only; kept
scripts/check-volumes.mjs	72	143	CONTRACT	rewrite	what it calls; one line already
scripts/check-volumes.mjs	93	225	WHY	rewrite	why the last data line
